Unnamed: 0,H,M,S,Nome,Maquina,IP,Anomalia,Fator_risco
814,13,26,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,39.27163221463448
815,16,9,2,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.62,0,0.2366018864090158
816,20,12,2,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.55,0,56.336525947753195
817,17,31,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,4.903037615185735
818,15,23,2,dora@empresax.COM.BR,empresaxNOTE-LAB03$,192.168.100.59,0,7.310255416007219
819,11,35,2,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,4.987547120760825
820,11,58,2,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.55,0,8.61267814716085
821,16,57,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,0.83079515702281
822,18,34,2,sid@empresax.COM.BR,empresaxWKS11$,192.168.100.78,0,8.657283495589446
823,20,19,2,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,52.27009388186238
824,13,15,2,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.67,0,24.955863492016995
825,20,27,2,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.75,0,59.57064385419242
826,6,45,1,mutley@empresax.COM.BR,HYPERV$,127.0.0.1,0,43.14099513090385
827,15,25,1,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.77,0,1.8887741870185037
828,13,36,1,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.57,0,38.209536054199376
829,15,38,1,pogó@empresax.COM.BR,empresaxLAB05$,192.168.100.66,0,7.201805304810328
830,15,41,1,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.60,0,0.7360140400693338
831,20,34,1,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,57.15413241027878
832,17,30,1,backwidow@empresax.COM.BR,empresaxWKSS06$,192.168.100.71,0,8.86031285545344
833,11,52,1,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.57,0,5.898240429949835
834,13,31,1,backwidow@empresax.COM.BR,empresaxWKSS06$,192.168.100.71,0,26.84387587192863
835,14,37,1,mutley@empresax.COM.BR,HYPERV$,192.168.102.221,0,1.7791116450754163
836,14,38,1,pogó@empresax.COM.BR,empresaxLAB05$,192.168.100.66,0,7.891789058156913
837,16,21,1,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,8.562100569783807
838,17,17,1,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,7.488487397486726
839,18,36,1,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,1.7630250512466505
840,19,7,1,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,53.60160699411653
841,15,22,1,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.57,0,5.838721643604362
842,16,35,1,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,1.7012208251796213
843,15,28,1,sid@empresax.COM.BR,empresaxWKS11$,192.168.100.68,0,5.242987502026444
844,18,3,1,backwidow@empresax.COM.BR,empresaxWKSS06$,192.168.100.71,0,3.284584731351885
845,18,44,1,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.58,0,9.83986392432122
846,20,0,1,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,58.15708757150166
847,11,52,1,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.60,0,0.6140522025195438
848,12,48,1,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,38.59609075722988
849,17,12,1,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.57,0,7.111713520069451
850,20,34,1,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.77,0,55.675895573076644
851,16,17,1,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.60,0,5.851099722801408
852,16,17,1,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,6.812881580521423
853,16,20,1,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,0.4861930810091497
854,18,44,1,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,0.5772614926074449
855,20,14,1,pogó@empresax.COM.BR,empresaxLAB05$,192.168.100.66,0,55.77937095396396
856,12,19,1,dora@empresax.COM.BR,empresaxNOTE-LAB03$,192.168.100.65,0,37.587828229800955
857,12,30,1,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,25.395378210955162
858,12,27,1,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,37.29224766257819
859,14,25,1,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,1.9834762425261643
860,14,29,1,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,8.555435275342042
861,14,53,1,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,6.013537111376262
862,20,10,1,pogó@empresax.COM.BR,empresaxLAB05$,192.168.100.66,0,53.244671569209146
863,21,15,1,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,54.21996342635416
864,14,31,1,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.57,0,7.153888796784049
865,16,25,1,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.77,0,1.166422621498786
866,17,49,1,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,8.891836080618617
867,21,8,1,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.77,0,53.2621626712913
868,14,57,4,backwidow@empresax.COM.BR,empresaxWKSS06$,192.168.100.71,0,8.844869647079612
869,17,11,4,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,1.7748634223674176
870,18,27,4,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,7.787215657263006
871,19,36,4,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,56.64037594137592
872,22,37,4,mutley@empresax.COM.BR,HYPERV$,192.168.102.221,0,
873,16,4,4,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.55,0,3.8719167442725757
874,16,24,4,backwidow@empresax.COM.BR,empresaxWKSS06$,192.168.100.71,0,6.035825766195307
875,14,12,4,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.62,0,8.631583310899876
876,4,56,4,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,96.05220438456665
877,16,35,4,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.62,0,4.852024407161272
878,17,39,4,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.55,0,8.934689544599697
879,18,54,4,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.67,0,5.637875815225666
880,14,34,4,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,9.78779716840924
881,19,29,4,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,55.09692130453019
882,14,53,4,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.55,0,7.763440382691307
883,13,44,4,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,23.240765086472475
884,14,0,4,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.67,0,4.334898264695247
885,5,34,4,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,95.37997831477745
886,23,11,4,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,
887,18,0,4,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.67,0,3.3699881974958457
888,12,49,4,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.62,0,20.968110013514384
889,12,16,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,36.18675837195802
890,12,54,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,24.88654022658894
891,15,6,3,sid@empresax.COM.BR,empresaxWKS11$,192.168.100.78,0,0.0956103071858494
892,18,29,3,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,3.04597398433068
893,20,16,3,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.56,0,55.38811622449402
894,16,50,3,sid@empresax.COM.BR,empresaxWKS11$,192.168.100.78,0,0.6401659193553721
895,17,25,3,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.62,0,8.306278398661226
896,18,25,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,5.007649582061939
897,12,33,3,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,20.75051107539992
898,12,53,3,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.75,0,31.4752381149655
899,14,50,3,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,7.582767493110891
900,16,51,3,backwidow@empresax.COM.BR,empresaxWKSS06$,192.168.100.68,0,9.761576611214961
901,18,29,3,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,8.38519658336893
902,15,46,3,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.56,0,3.463625810616009
903,16,37,3,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,8.119402277983859
904,16,42,3,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.56,0,3.6516643975767216
905,20,5,3,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,54.990970590139796
906,16,55,3,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.75,0,9.338116137965068
907,18,34,3,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.80,0,6.691246602323584
908,19,21,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,54.48845509349358
909,12,57,3,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.62,0,28.224357388413672
910,13,7,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,27.982637753780836
911,1,19,4,mutley@empresax.COM.BR,HYPERV$,192.168.102.221,1,92.89776546353649
912,4,52,1,mutley@empresax.COM.BR,HYPERV$,192.168.102.221,1,96.60097245335095
913,16,37,1,mutley@empresax.COM.BR,HYPERV$,192.168.102.221,0,7.511444212058062
914,18,45,1,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.57,0,9.125155412880678
915,12,49,1,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,32.839682793639824
916,13,56,1,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,25.14704611034924
917,14,31,1,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.58,0,5.640660681769081
918,15,4,1,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,2.483740207934951
919,17,43,1,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.78,0,0.46018177106477487
920,18,26,1,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.60,0,6.4895380507013565
921,18,44,1,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.78,0,9.128479771328987
922,14,28,1,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.77,0,5.644113277107779
923,15,47,1,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,2.604401821800979
924,16,19,1,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.57,0,5.31037267062046
925,18,39,1,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,6.7602225361119705
926,19,10,1,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,55.98645104799203
927,11,47,1,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.58,0,8.17215469652313
928,20,32,1,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.60,0,53.28912824833204
929,15,24,1,pogó@empresax.COM.BR,empresaxLAB05$,192.168.100.66,0,9.05634328029413
930,16,21,1,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.57,0,2.457526847545947
931,15,1,1,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.58,0,2.5323609881056575
932,15,38,3,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,3.4392101244165896
933,18,50,3,sid@empresax.COM.BR,empresaxWKS11$,192.168.100.78,0,6.375501731559198
934,19,15,3,sid@empresax.COM.BR,empresaxWKS11$,192.168.100.78,0,51.08830035357963
935,19,45,3,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.75,0,58.27799313228837
936,20,17,3,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,56.45921742324756
937,13,31,3,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,21.606332381452887
938,13,34,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,39.36354060815678
939,13,39,3,sid@empresax.COM.BR,empresaxWKS11$,192.168.100.78,0,35.322590029195474
940,15,34,3,mutley@empresax.COM.BR,HYPERV$,192.168.102.221,0,1.7978945389821754
941,19,31,3,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,58.23563027487053
942,19,59,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,58.56212072539264
943,13,1,3,dora@empresax.COM.BR,empresaxNOTE-LAB03$,192.168.100.60,0,29.38125547184238
944,13,18,3,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.80,0,31.751665439196252
945,18,10,3,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.75,0,9.919415118266006
946,18,29,3,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,2.955431547321191
947,19,20,3,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,57.054587699013794
948,14,23,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,0.20893606471245385
949,17,40,3,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,3.6475949942264663
950,19,3,3,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.80,0,50.76702493995237
951,19,58,3,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,58.27594175874337
952,20,15,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,53.23001047125894
953,15,27,3,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.80,0,9.977845990734508
954,11,49,3,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.56,0,0.9692452059606027
955,12,56,3,sid@empresax.COM.BR,empresaxWKS11$,192.168.100.78,0,30.730356629535063
956,19,46,3,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.56,0,58.97362071788625
957,5,49,3,mutley@empresax.COM.BR,HYPERV$,192.168.102.221,1,97.3118906388411
958,15,52,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.56,0,4.708932054479625
959,17,29,2,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.59,0,1.4167640336129395
960,17,56,2,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.51,0,1.3520719896403433
961,19,8,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.56,0,50.34687297392511
962,22,7,2,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.59,1,
963,23,0,2,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.64,1,
964,13,49,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.56,0,27.490058366535877
965,23,7,2,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.51,1,
966,23,52,2,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.64,1,
967,12,23,2,mutley@empresax.COM.BR,HYPERV$,192.168.102.221,0,22.70398767643249
968,13,52,2,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.59,0,20.371643280420617
969,14,51,2,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.64,0,1.0799408893924811
970,16,14,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.56,0,8.637676548043727
971,16,26,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.56,0,5.279930773513942
972,18,20,2,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.59,0,6.1196627981159955
973,18,44,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.56,0,8.778296521991397
974,19,59,2,pogó@empresax.COM.BR,empresaxLAB05$,192.168.100.66,0,57.11394380537912
975,0,8,3,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.56,1,
976,11,45,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.56,0,0.48532431618306227
977,12,49,2,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.59,0,38.718238556912794
978,13,18,2,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.57,0,34.22748023704908
979,14,58,2,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.59,0,1.703091288905365
980,15,39,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.56,0,6.345564327000783
981,13,15,2,pogó@empresax.COM.BR,empresaxLAB05$,192.168.100.66,0,35.311761250651585
982,14,3,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.56,0,2.583181575297896
983,17,3,2,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.64,0,3.9333760740853108
984,20,16,2,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.58,0,56.38873641135913
985,20,32,2,pogó@empresax.COM.BR,empresaxLAB05$,192.168.100.66,0,51.2943476531259
986,22,58,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.56,1,
987,22,56,2,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.58,1,
988,23,21,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.56,0,
989,18,46,2,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.67,0,4.949164852834375
990,22,51,2,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,1,
991,15,1,2,sid@empresax.COM.BR,empresaxWKS11$,192.168.100.55,0,7.121336326215477
992,19,58,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.60,0,53.07401622360068
993,18,32,2,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.75,0,9.145096941987443
994,16,4,2,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,7.583615094330814
995,16,1,2,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.68,0,8.06688519969251
996,16,10,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.60,0,9.276312350212283
997,16,46,2,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,6.063723819335714
998,15,35,2,pogó@empresax.COM.BR,empresaxLAB05$,192.168.100.66,0,2.3999204069722135
999,16,51,2,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,0.7007203134719009
1000,17,50,2,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,3.535423264919352
1001,19,25,2,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.67,0,51.201823084303136
1002,19,54,2,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,59.88830011877335
1003,18,9,2,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.67,0,1.2458000973523065
1004,12,7,2,mutley@empresax.COM.BR,HYPERV$,192.168.102.221,0,26.639831322974462
1005,14,16,2,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,9.39122108369739
1006,16,48,2,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,1.7614612008408193
1007,16,58,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.60,0,4.967365694737866
1008,18,8,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.60,0,3.045574479828633
1009,18,20,2,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.67,0,4.853552030458681
1010,11,58,2,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,6.1349602708258875
1011,12,43,2,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,35.07999956213166
1012,11,37,2,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.55,0,3.5017504130543218
1013,12,34,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,39.438936157502084
1014,16,3,2,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.55,0,7.510684919713152
1015,18,11,2,backwidow@empresax.COM.BR,empresaxWKSS06$,192.168.100.76,0,2.2609320171743033
1016,13,15,2,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,35.722199489675845
1017,13,55,2,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.75,0,21.553367291833517
1018,15,51,2,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,8.867799724370583
1019,18,47,2,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.67,0,2.503453502077684
1020,17,14,2,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,1.1672453754617318
1021,17,11,2,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,6.689302192076504
1022,13,50,2,dora@empresax.COM.BR,empresaxNOTE-LAB03$,192.168.100.59,0,28.48172419716405
1023,17,36,2,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.55,0,1.3016712595679358
1024,18,30,2,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,9.059577662015956
1025,19,25,2,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.75,0,58.36609534972997
1026,16,53,2,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.75,0,0.772508515899597
1027,19,0,2,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.55,0,50.095842783548356
1028,10,30,2,mutley@empresax.COM.BR,HYPERV$,192.168.102.221,0,9.619856889104941
1029,12,8,2,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.67,0,24.165553764356567
1030,13,36,2,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.75,0,29.47009539630941
1031,21,48,2,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.80,0,50.179153095869374
1032,13,2,3,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,22.16644274250278
1033,13,19,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,35.62578209597605
1034,14,7,3,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,6.182999363445937
1035,15,7,3,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,1.7574334080481668
1036,17,37,3,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.62,0,8.995901477078046
1037,2,56,4,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,95.03866518982854
1038,16,32,3,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.60,0,3.2979534450213013
1039,18,29,3,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.62,0,6.705462952101899
1040,18,29,3,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.67,0,4.348198063027045
1041,12,44,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,31.320297974373915
1042,12,58,3,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.60,0,28.955248954878616
1043,14,53,3,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.60,0,7.703240283242845
1044,15,59,3,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.62,0,9.24969293705192
1045,16,1,3,dora@empresax.COM.BR,empresaxNOTE-LAB03$,192.168.100.65,0,4.056356451017912
1046,16,33,3,sid@empresax.COM.BR,empresaxWKS11$,192.168.100.69,0,1.7190397386240563
1047,17,36,3,jinx@empresax.COM.BR,empresaxLAB03$,192.168.100.67,0,0.10755426590796646
1048,17,38,3,sid@empresax.COM.BR,empresaxWKS11$,192.168.100.69,0,9.567032327315008
1049,19,12,3,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,58.392198884239846
1050,19,14,3,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.75,0,58.78229006410557
1051,17,46,3,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,3.3512327248298943
1052,18,14,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,1.5701367305826897
1053,5,22,3,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,97.3213351262139
1054,15,6,3,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,6.451033791573887
1055,15,23,3,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,5.870755468700795
1056,16,30,3,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,5.146225485753936
1057,12,9,3,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.80,0,29.98110489996413
1058,12,31,3,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,21.86177160759621
1059,13,11,3,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,26.8960559487196
1060,15,12,3,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.62,0,1.4621444400456962
1061,19,24,3,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,54.85528988857827
1062,22,34,3,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,1,
1063,13,2,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,23.085506807488983
1064,15,8,3,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,6.9971737670709535
1065,15,19,3,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,4.724631884784963
1066,18,12,3,sid@empresax.COM.BR,empresaxWKS11$,192.168.100.78,0,5.762540223302057
1067,20,33,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,57.19475549573619
1068,12,19,3,dora@empresax.COM.BR,empresaxNOTE-LAB03$,192.168.100.60,0,34.94018302202598
1069,14,22,3,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.80,0,2.7718047164246418
1070,19,52,3,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.80,0,53.277471573798714
1071,11,49,3,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,5.748164715724842
1072,22,34,3,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,1,
1073,14,11,3,pogó@empresax.COM.BR,empresaxTAB01$,192.168.100.80,0,4.541183730791789
1074,20,27,3,maryjane@empresax.COM.BR,empresaxLAB04$,192.168.100.62,0,59.676924788852304
1075,17,28,3,laracroft@empresax.COM.BR,empresaxWKS13A$,192.168.100.75,0,3.139813234842875
1076,18,49,3,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,8.710154684350135
1077,11,46,3,kael-el@empresax.COM.BR,empresaxWKSLEN02$,192.168.100.54,0,3.373827821861033
1078,19,27,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,54.01442443212063
1079,0,44,4,hanskelsen@empresax.COM.BR,HYPERV$,192.168.100.64,0,
1080,12,41,3,hanskelsen@empresax.COM.BR,empresaxWKS05$,192.168.100.64,0,35.59739407127652
1081,14,55,3,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,5.577889063094502
1082,16,37,3,magaiver@empresax.COM.BR,empresaxWKS14A$,192.168.100.59,0,5.3361858646336815
1083,17,51,3,theteacher@empresax.COM.BR,empresaxLAB02$,192.168.100.58,0,5.863409127220489
